CARLOS,From the name CARL (Sp)
TARANA,Daytime (Af)
TOPO,Mole, Gopher
ISRA,Freedom (Tk)
TILLIE,Might, Power
ADRIANO,Native of Adria (Greek City)
AI,Love (Jp)
GANIT,Defender
ITALIA,From Italy
CAYLA,From the name CATHERINE
LEHANA,One Who Refuses (Af)
MCKENNA,Son of Ken or Kenna
MICHELINE,Who Is Like God
QUILLAN,Cub
MARLIN,From the name MARILYN
DIEGO,St. James (Sp)
RANE,Queen
JOSE,From the name JOSEPH (Sp)
MELVIN,Mill Worker
KIYOSHI,Quiet Child (Jp)
GUNNAR,Brave Soldiear
ZENIA,Hospitable
JULIANA,Soft-haired
KARE,Enormous
TANYA,From the name TANIA
KELLI,From the name KELLY
CAMDYN,Winding Valley
MUHAMMAD,Praised
COMFORT,To Strengthen Greatly
ANJA,Grace of God
MOLLY,From the name MARY
HERBST,Autumn
BRYAN,Strong One
MARLY,From the name MARILYN
IAN,From the name JOHN
CIARA,Saint (Ir)
ILOM,My Enemies Are Many
DYRE,Dear Heart
ALEM,Worl (Af)
SANJAY,Protector
ARLYNDA,Pledge
EDRIC,Prosperous Ruler
KYRENE,Lord, God
PALOMA,A Dove (Sp)
CYNDI,From the name CYNTHIA
RAINA,Peaceful, Queen
ALIA,Noble, Descender
CICERO,The Historian
ZIKOMO,Thank You (Af)
CORALIA,Like Coral (Gk)
DEVAKI,A God
MADISON,Son of Matthew
ORIOLE,From the name ORIEL
VALARIE,Strength, Valor
CHERI,From the name CHERYL
VIDA,Life
AYLA,The Oak Tree
LYLE,From the name LISLE
HANLEY,Meadow on the Cliff
ANTIONETTE,From the name ANTONIA
CHINA,From China
OKECHUKU,God's Gift
LEA,Fatigued
TEIGE,A Poet
OLINDA,Form of YOLANDA
KIAH,God is Strength
EDELINE,High Born
ULANI,Cheerful (HI)
TAIMA,Loud Thunder
SHAQUILLE,Pretty
LUTHER,Warring Ones
MAYDA,Maiden
GODANA,Male Child (Af)
JADA,Wise
DIANNE,From the name DIANA
BERTHA,Shining
LORETTA,Pet form of LAURA
APPOLLO,Manly Beauty (Gk)
FABIOLA,Bean Grower
SARDA,Hurried (Af)
SEIKO,Force, Truth (Jp)
SPIKE,Long, Heavy Nail
UBA,Father, Lord (Af)
DEMETRIA,From Demeter (Gk)
HOSEA,Salvation
ABIBA,Child born after grandmother Died (Af)
AN,Peace
TALLULAH,Running Water
TOWNSEND,End of the Town
DEIONDRE,Valley
SHERI,Beloved, Dearest
DAVIS,Son of DAVID
ZIA,To Tremble
HOSHI,Star (Jp)
THOMAS,A Twin
ACACIA,Thorny
EVA,From the name EVE
LILLIAN,A Lily, or God's Oath
JUJI,Heap of Love (Af)
TAMASINE,Twin
KELILA,Drinking Cup
CONNLEY,Hero
CAMILLE,Virginal, Unblemished Character
LYNETTE,From the name LINDA
AJA,Goat
NASCHA,Owl (Nat.Am)
GISELA,From the name GISELLE
DIONNE,From DIANA
GUINEVERE,Fair One
JOANN,From the name JOANNE
WINSTON,Victory Town
ANWAR,The Brightest (Af)
WAGGONER,From the name WAYNE
KENISHA,Gorgeous WOman
KORY,Hollow
NOAM,Sweet, Friend
AFRICA,Pleasant
KAT,From the name CATHERINE
HOLLYE,From the name HOLLY
GIGI,Brilliant, Trustworthy
ALTHEA,Healer
TEO,From TOM (Vt)
GIUSEPPE,Form of JOSEPH
GINGER,From VIRGINIA or the Ginger Root
ARNIE,From the name ARNE OR ARNOLD
ALBANY,White, Fair
DUNJA,Fruit Quince
ODETTA,Melody
BREND,From the name BRENDAN
ELI,From the name ELIJAH
WALDA,Ruler (Gr)
LESTER,From Leicester
KEITARO,Blessed (Jp)
ZALMAN,Peaceful & Quiet (Hb)
SHELLEY,Dim. of CECELIA or SHELDON
JAMIE,From the name JAMES
MILLY,From the name MILDRED
TASSOS,Harvester (Gk)
SARA,From the name SARAH
KEB,Earth
MARE,The Sea
LOWELL,Beloved
KERRY,Dark Princess
NATHANIEL,Gift of God
LEIA,Weary
MATILDE,Strong in War (Gr)
KENDALL,Valley of the River Kent
EDDY,From the name EDWARD
FIDELIO,Faithful (It)
FINLEY,Fair Haired One
BRITTANIA,From Brittain, British
CHESNA,Bringing Peace, Calm
DILLIAN,An Idol
JULISHA,To Make Known (Af)
KAYLEE,From KAY and LEE also see CHAELI
SEAN,From the name JOHN
KEFIRA,A Young Lioness
LIZINA,Suave
TRACY,Brave
DAKOTA,Native American Tribal Name
RODERICK,Fame Rule
ROXANNE,Dawn
FULLER,Occupational Surname
UMI,Servant (Af)
LIKO,Bud (HI)
RONNIE,From the name VERONICA
ELLIOTT,From the name ELLIOT
BAYO,Joy is Found
AMAN,Trustworthy (Af)
HERA,Queen of Heaven
DASHA,Divine Display (Gk)
NIKITA,Victorious People
VONDRA,The Love of a Woman (Cz)
REYNOLD,From the name REGINALD
BRIAN,Strong One
REBA,From the name REBECCA
ALICIA,Truthful
BARUCH,Blessed (Hb)
TONI,Worthy of Praise
LANA,A distant Place
STORMY,Impetuous Nature
ROCK,From the name ROCKNE
FORREST,Of the Woods, Forest
OLEG,Sacred (Rs)
ESHE,Life
FALE,House
HIERO,Holy
BRADLEY,A Broad Lea, Meadow
GUBAN,Burnt (Af)
POLO,Alligator (Af)
EZRA,Helper
PRUDENCE,Cautious, Intelligent
ELIJAH,The Lord is My God
NATSU,Born in Summer (Jp)
LANELLE,Female Version of Lane, an English Place Name
MIO,Mine (Sp) or 3-times strong (Jp)
GORDON,Triangular Hill
MARISA,Of the Sea
PARRY,Son of HARRY
SASHA,Pet form of ALEXANDER (Rs)
SEEMA,A Sign
MAULI,Black (HI)
SONDO,Born on Sunday (Af)
BLADE,Knife, Sword
FEDORA,Divine Gift (Gk)
BRAD,Broad Meadow
MARVEL,To Wonder, Admire
FREYA,Goddess of Love, Fertility and Beauty
YEN,Calm (Vt)
ZULA,Brilliant, Ahead (Af)
KELDA,A Fountain
ORA,Light
SARKI,Chief (Af)
GAUTIER,Mighty Leader
BEYLA,By God!
OGDEN,Lives beside the Oaks
SLONE,Warrior
ELVIS,All Wise
ALEXANDRA,From the name ALEXANDER
VILA,From WILLIAM
RUSSOM,Head, Boss (Af)
LUCILLE,Light
NERO,Powerful
TELMA,Nursling
BRIELLE,Region in France
FAYE,Fairy or Elf
SHONA,Fem. form of John
HEIDI,Short form of Adelaide
KIRSTEN,From the name KRISTEN
BRAN,From the name BRAND
ZENE,Beautiful (Af)
RITA,From MARGARITA
PALMA,From the name PAMELA
PAULINA,From the name PAULINE
EULALIA,Well Spoken
GILES,Shield
ALBINA,White-Skinned
ARNOLD,Strong as an Eagle
DELU,The Only Girl (Af)
CYRAH,Enthroned (Af)
SHELLY,Dim. of CECELIA or SHELDON
LILITH,Of the Night
NORMAN,Norseman or Rule
FELIMY,Ever Good
AUGUST,From the name AUGUSTUS
TRINA,From the name CATHERINE
PAOLA,Small
EMILY,Industrious, Flatterer
PRESENCIA,Presence
RONLI,Joy is Mine
FLETCHER,Arrow Maker
SHELBY,A Sheltered Town
MELI,Bitter (Nat.Am)
ULYSSES,Form of ODYSSEUS
RINA,Catherine
KARLI,Little and Womanly
FERNANDO,Daring, Adventurous
ELLIE,From the name ELEANOR
RAFAEL,From the name RAPHAEL
ANDY,From the name ANDREW
TERENTIA,Tender
SHIRI,Song of my Soul (Hb)
ZITA,The Seeker
PEONY,Physician of the Gods
SHOSHANAH,Rose (Hb)
BRENNAN,Raven-like
TORN,Form of TORRENCE
EAVAN,Fair Form
UMBERTO,Color of Earth (It)
NODIN,Windy Day (Nat.Am)
WAYNE,Wagoner
GUY,Guide
DEVI,Goddess of Power (Hn)
PLEASANCE,Agreeable
SKYLAR,Sheltering
FILBERT,Brilliant
NOEL,Born on Christmas Day
JIN,Tenderness (Jp)
BONAVENTURE,Good Luck
TOTIE,Gift of God
CEARO,Sorrow
PEBBLES,Small Rocks
ESMA,Form of ESMERALDA
KYLA,From the name Lovely
DORIS,A Shiny Knife
CELESTE,From the Sky
ROLLO,From the name ROLAND
OTHELLO,Prosperous
IDANIA,Hardworking, Prosperous
ANNIS,From AGNES
AOLANI,Cloud from Heaven (HI)
FABRIZIO,One with Skillful Hands (Lt)
JETT,Jet Black Gem
BAXTER,A Baker
HARUKO,First Born (Jp)
ROSIE,From the name ROSE
MELODY,Song-like
OPHELIA,Help
TRIXIE,Bringer of Joy
KASEKO,Mock, Ridicule (Af)
TERESA,From the name THERESA (It)
KURA,Treasure House (Jp)
JOANNE,God is Gracious
ISSAY,Hairy (Af)
NOMA,Farming (Af)
WALTER,Woods or Army General
LEXINE,Defender of Mankind
LLEWELLYN,Like a Lion
SOPHIE,Wisdom
CECILY,From the name CECILIA (Ir)
ZOLTAN,Sultan, Ruler
NORM,From the name NORMAN
SHAUNNA,Fem. form of SHAUN
PHILYRA,To Love Music
RODD,From the name RODNEY
DULCE,From the name DULCEA
LEAVITT,Baker
BITON,Born after Long Wait (Af)
MORRIGAN,War Goddess
MARGOT,From the name MARGARET
RAINE,Queen
MAXINE,Greatest
MADRA,From the name MADONNA
CHAUNCEY,Chancellor
LENORE,From the name LEONA
HESTER,Star
YAHOLO,One who Yells (Nat.Am)
ZAREK,May God Protect the King
AMY,Beloved
SAFARA,Her Place (Af)
THADDEUS,Gift of God
BERNE,From the name BERN
MIRCEA,Marvelous, Wonderful
KRISTA,From the name KRISTEN
LEWA,Beautiful (Af)
KEYANNA,Gracious
NALO,Lovable (Af)
HAILE,From the name HAYLEY
MARLI,From the name MARILYN
MELINDA,From the name MELANIE
URSULA,Female Bear
GAZELLE,Deer
CESAR,Long Haired
JABARI,Fearless
XYLON,Lives in the Forest (Gk)
BRAZIL,Strife
LAINA,Route or Path
CUTTER,Gem Cutter
LILAC,Bluish
THORA,Thunderer
DELTA,Mouth of a River
PATCH,Form of PETER
JERRELL,From GERALD & DARRELL
CELINE,Moon
ELKAN,Belonging to God
VIENNA,From Wine Country
ZAILA,Female (Af)
MIYANDA,Roots (Af)
SHAINA,Beautiful
GIOLLA,Servant
BEVERLY,Near the Meadow of the Beavers
CRISPIN,Curly Haired
HOLDEN,Hollow in the Valley
MAXIMA,Miracle Worker
OKAPI,Animal with Long Neck (Af)
SADIRA,Ostrich from Water
CHARLEIGH,Man
WILLARD,Brave
BONO,All Good
CASONDRA,Not to be believed
SIGNA,Signal, Sign
NYX,Goddess of Light
MYRLADIS,Attractive
CADE,Pure
DESMOND,The World
REN,Arranger (Jp)
HONORA,Honor
ABBY,From the name ABIGAIL
JUDY,From the name JUDITH
ROZA,Rose (Po)
EPHRAIM,Very Fruitful
DEBBY,From the name DEBORAH
FARRAH,A Wild Donkey
RANIT,Song (Hb)
FRITZI,From the name FREIDA
AIMEE,From the name AMY
KALLI,Energy, Black Goddess
ONSLOW,Hill of the Passionate One (Bt)
RYO,Dragon (Jp)
ELVINA,Fem. form of ELVIN
DWAYNE,The Way
JUN,Truth (Ch)
EMENE,Don't Do Harm (Af)
BASTIEN,Venerable, Revered
LOURA,From LAURA
MALISSA,Honey Bee
ISI,Dim. of Isabel
ALBERTO,Form of ALBERT (Sp)
HAINES,From a Vined Cottage
MITCHEL,From the name MICHAEL
SCARLET,Flaming Red
MORELA,Apricot
CANDACE,Fire White, Pure
NYOKA,Snake (Af)
VON,From.. (diminutive of a surname)
WYATT,Water
UNA,The One
RAYYA,No Longer Thirsty
ORINO,Workman's Meadow (Jp)
HARACHA,Frog (Af)
HANZILA,Road, Path (Af)
CLAYLAND,From the name CLAYTON
SCHUYLER,Scholar
ZIV,Very Bright (Hb)
SANJEET,Invincible
DALLAS,Wise
EROS,Love
CASSANDRA,She who is Ignored
MAURO,Of Brown Skin (Lt)
ROCHELLE,Little Rock
CONLEY,Hero
BAST,Of the City of Bubastis (Af)
KLAUS,Leader in Victory (Gr)
AMI,Friend
KEDMA,Towars the East
SORCHA,Form of SARAH or Bright
HORUS,Hawk (Af)
MERYL,From the name MERLE
KOEN,Honest Counselor
REMEDY,Cure
MERCEDES,Mercies
ALLEN,From the name ALAN
ALFRED,Counselor
CULLEN,Handsome
ARIELLE,Lioness of God
DOMINIC,From the name DOMINICK
RAMIRO,Supreme Judge (Pg)
TANDICE,Team
ARETHA,The Best
LILA,From the name LILAC
PHIL,From the name PHILLIP
HOMER,Promise
DORINDA,Talented (Sp)
BRAYDEN,Brave
ZIMRI,Protected, Sacred
RAVI,Sun
TAFFY,Of Welsh Origin
CLODIA,Form of CLAUDIA
DIOR,Golden
KAYONGA,Ash
WILFORD,From the name WILFRED
EMELE,From the name AMELIA
BUZZ,From a Nickname
BEATRIZ,Blessed
ELTON,The Old Town
KIRSI,Amaranth Blossoms
CHAS,From the name CHARLES
KARIMAH,Generous One (Af)
CY,From the name CYRIL
VERNON,Youthful
BRICK,From the name BRICE
SASILVIA,From the name Silvia
OPA,Owl
CYBIL,Soothsayer
RORY,The Ruddy One
OLA,Ancestor
FORBES,Prosperous
DIATA,Lion (Af)
QUINTON,Queen's Town
ALFONSO,From the name ALPHONSE
LAREINA,The Queen (Sp)
QUILLA,A Quill
DAYTON,Bright and Sunny Town
HILZARIE,Moon and Stars
LACEY,From the name LARISSA
DOMANI,Belonging to the Lord
MONTAGUE,Sharp Cliff (Fr)
CARMEL,A Vineyard
DOMINY,From the name DOMINICK
ALANNA,Form of ALANA
MORRIS,Dark Skinned
ALLENE,Attractive, Peaceful
FELTON,Town in a Field
MELCHIOR,A King
STEVIE,From the name STEVEN
MARSHA,Form of MARCIA
PAOLO,From the name PAUL
KERMIT,Free Man
GARRETT,To Watch
ELIA,Form of ELIJAH
HERSCHEL,Deer
YORK,Form of GEORGE (Da)
SUNNY,Brilliant, of the Sun
MICHAL,Brook, First Wife of King David
MERIS,Of the Sea
AZURA,Sky Blue
BAYLEE,Bailiff
PANIGA,My Daughter
ELSA,From the name ELIZABETH
REBEKAH,From the name REBECCA (Hb)
SUZETTE,From the name SUSAN (Fr)
IOLA,Violet-Colored Dawn
SISSY,From the name CECILIA (Ir)
STARR,From the name STAR
AVI,Lord of Mine
COCHETA,That You Cannot Imagine (Nat.Am)
BRITTNEE,From Britain
MADELEINE,From the name MADELINE
CHERLIN,From CHER and LIN
PHYLLIS,A Leaf
CELESTYN,Heaven (Po)
NICKI,From the name NICOLE
MONAHAN,Religious Man
RUNE,A Rune
PIPER,Flute Player
THANDEKA,Loved One/Lovable
QUIRINO,Mars, God of War
NERINA,Sea Nymph
WINSLOW,Hill of Victory
GAZIT,Hewn Stone
BRYTON,A Brit
VUI,Cheerful (Vt)
DEVIN,Poet
WOODS,Of the Woods
DESDEMONA,Of the Devil
ADIE,Decoration
JACOBA,Supplant
OCTAVIA,The Eighth
PETER,A Rock
RONNA,From the name VERONICA
GAGE,A Pledge, A Pawn
ZILLI,My Shadow
MISAE,White Hot Sun (Nat.Am)
BEBE,Baby
ROS,From the name ROSALIND
AVONGARA,To Tie (Af)
VAUGHAN,From the name VAUGHN
MAYNARD,Powerful, brave
SHINO,Stem of Bamboo (Jp)
MARI,Wished-For Child
LANZA,Attendant
JENNESSA,From JENNIFER and VANESSA
STANISLAV,Glory of the Camp
YOLAND,Violet Flower
QWIN,Quintuplet
CADY,Simple Happiness
LUTHANDO,Love
PICABO,Peek-A-Boo child's game
TANIA,A Fairy Queen
DANIEL,God is my Judge
SHASA,Precious Water (Af)
YATES,Gates
HAMLIN,Lover of Home
VIVIANA,Lovely (It)
ADELINE,Noble, Kind
TEDDY,Divine Gift
JULIANNA,From the name JULIA & ANNE
NADIA,From the name NADINE (Rs)
YAHTO,Blue (Nat.Am)
URIEL,Angel of Light
MATEO,Devoted to God (Gk)
CALE,Form of Caleb
TWYLA,Thread
ALYSON,From the name ALICE
ISMAELA,God Listens (Hb)
SALVADOR,Savior (Sp)
KIMBALL,Leader of the Warriors
SIAN,God's Gracious Gift (Wl)
STEWART,From the name STUART
HERMAN,Person of High Rank
CORNELL,From the name CORNELIUS
FONDEA,To Melt
OSAZE,Whom God Likes
NERITA,Sea Snail
LANE,To Move On
AZIZA,Beloved
DICK,Powerful, Rich Ruler
OAKLEY,Field of Oak Trees
CHELSEA,Port of Ships
TY,House
MRENA,White Eyes
JANEL,God's Gracious Gift
CELINA,Moon
MARTY,From the name MARTIN
KARIK,Form of CARRICK
TIA,Princess or Aunt (Sp)
ERNEST,Earnest
GABBY,From the name GABRIELLE
SEDA,Forest Voices (Arm)
CAIS,Rejoicer
KAHLILIA,FROM KHALIL
TIRZA,Pleasantness
HERB,From the name HERBERT
KELLAN,Powerful
ANTONY,Praiseworthy, Flourishing
LAURIE,From the name LAURA
SHACHER,Early Morning, Dawn
OISTIN,Venerable (Lt)
BELA,She of Porcelain Skin
AMELIA,Work of the Lord
HANA,From the name HANNAH
SUMANA,Wealthy (Af)
FULBRIGHT,Very Light
CID,Lord
IPO,Darling (HI)
WYNONA,From the name WINONA
LYN,From the name LINDA
BUD,Messenger, Friend
CHASTITY,Purity
PAZ,Peace or Gold
RHOSWEN,White Rose
COLLIN,From the name COLIN
OSMOND,Godly Defense
GALEN,Calm, tranquil
LOBO,Wolf (Sp)
KIRRA,Leaf
MIEKO,Already Prosperous
LOTTE,From the name CHARLOTTE
KALI,Dark Goddess
JACKSON,Son of JACK
YORICK,Form of GEORGE (Da)
OWEN,From the name EVAN
IZEFIA,I have no child (Af)
ORLEE,From the name ORLI
THADY,Dim. of THADDEUS
KAI,Ocean (HI)
PARKIN,Young Peter
PROCOPIA,Progressive
GITEL,From the name GITA
WILLA,Fem. form of WILLIAM
MARIKA,Bitter
MAGGIE,From the name MARGARET
RODNEY,Land Near the Water
SAM,From the name SAMUEL
KRYSTYN,Christian, Annointed
ARMINA,Noble
NEELY,Victor
REGINA,Queen
GERMAINE,A Srpout
PALLAS,Understanding (Gk)
BECCA,From the name REBECCA
BRICE,The Son of RICE
PAMELA,A Palm Tree (Invented by a poet)
TRAVIS,Crossroads
SUTTON,The Town to the South
CLIFF,From the name CLIFFORD
EVANE,Gracious, Bearer of Good News
VALENTINE,Health (or Love)
GRETCHEN,From the name MARGARET
DUKE,Leader
DORIA,From the name DORIAN
BARBIE,From the name BARBARA
CUTHBERT,Brilliant
MIRELLA,Jehovah Spoke
KYNA,Family, Kin
CHER,From the name CHERYL
NICODEMUS,Conqueror of the People
BRETT,Briton, British
KATRINA,Pure
WHITLEY,A Small Field
LOU,From the name LOUIS
LILLI,From the name LILLIAN
BARRETTA,A Cap
MOSHE,From the name MOSES
DENIS,From the name DENNIS
LAHELA,Form of RACHEL (HI)
BILL,From the name WILLIAM
PAUL,Small
GURE,Left Handed (Af)
MAUDE,From the name MADELINE
KELLEN,Powerful
RENA,From the name RENEE
MIRANDA,Admirable, Beautiful
RUSS,From the name RUSSELL
CHEN,Great (Ch)
KIROS,The King (Af)
BALTHASAR,One of the 3 Kings (Gk)
DOUGLAS,Black Hill
PATIENCE,From the Virtue
SALENE,From SALVATORE and IRENE
RUPERT,From the name ROBERT (It/Sp)
CHERYL,Beloved
HONEY,Sweet as Honey
NIV,Speech
MELE,Hawaiian form of MARY
SABRA,Thorny Cactus
SKYLER,Sheltering
KYLER,Form of TYLER
AMALIE,Hard Worker
ORIANA,Golden One
DIANTHE,Flower of the Gods
EULALIE,Sweet Talk
RHONA,Rough Island
JOSHWA,God Saves
BUNNY,Little Rabbit
ONI,Born on Holy Ground
ELANA,A Tree
LYDIA,A Maiden from Lydia, Greece
JOCASTA,Cheerful
REINA,Peaceful, Queen
EDWINA,Fem. form of EDWIN
KYRA,Ladylike
TRELLA,From ESTHER
ERROL,To Wander
MOHAN,Wonderful
KENNEDI,Helmeted Chief
KELTON,A Town of Celts
CARLISLE,Carl's Island
MISTY,Covered With Mist, Dew
CHERIE,Beloved
CLEO,To Praise, Acclaim
AZIZE,Highly Valued
TACY,Silence
ANDREW,Manly, Courageous
BETTY,From the name ELIZABETH
TAMA,Whole, Perfect
HANNELORE,Gracious
PERDY,From PERDITA
GOLDY,From the name GOLDA
CHARISSE,Grace, Beauty, Kindness
KALINDA,The Sun
TORRIN,Bird
VERA,Truth (It)
OTIS,One Who Hears Well
TAB,Form of DAVID or Drummer
TARA,To Throw or Carry
MARIBETH,Bitter Sea, House of God
KAWENA,Rosy Reflection in the Sky
TRISTESSA,Bold
DEREK,Famous Ruler
LANDON,Grassy Plain
TWILA,From the name TWYLA
CHANNON,From the name SHANNON
LYNN,From the name LINDA
COTY,Small Slope
CARRICK,A Rock
ALETHA,Truth
ABBOTT,Father
HIDI,Root (Af)
MINDY,Honey
TALITHA,Maiden, Child
HOWIE,From the name HOWARD
CLINTON,Town on a Hill
GAY,Merry, Happy
NIA,Champion
ERIKA,From the name ERICA
ULLA,To Fill Up
ANA,Gracious
NAOMI,Pleasant
DARRIN,From the name DARREN
YVES,Archer (Fr)
KIMMY,From the name KIMBERLY
CICILY,From the name CECILIA
WALDO,A Ruler
FARIS,Horseman/Knight
XOLANI,Please Forgive (Af)
YE,Universe (Ch)
JERICA,Ruler, Spear Thrower
LULA,From the name LOUISE
BERNY,From the name BERNARD
CHANTAL,Rocky Land or Singer
CORA,Heart, Maiden
JENNIE,White Wave
CLEMENTINE,Merciful
YAEL,Strength of God
ANAIS,Graceful
MAIA,From MAYA
ANIKA,Very Beautiful
BARY,From the name BARRY
AGAMEMNON,Resolute
DUENA,Protect the Companion (Sp)
ALEXA,From the name ALEXANDER
VEGA,Falling Star
DEXTER,Dexterous
KALEIGH,Laurel, Crown
LIONEL,From the name LEON
CLAUDE,Lame
QUANA,Aromatic (Nat.Am)
ALEX,From the name ALEXANDER
MELOSA,Sweetlike (Sp)
GRANT,Great
SATIN,Smooth Fabric
BRAXTON,Brock's Town
TYRONE,Land of Owen, Young Soldier
HABIB,Beloved One
BILLY,From the name WILLIAM
EVELYN,From the name EVE AND LINDA
VERNE,Youthful
MEGAN,Pearl (Ir)
DIRK,From the name DEREK
OKOTH,Born when it was Raining (Af)
KYNTHIA,Moon (Gk)
GITTEL,From the name GITA
JAYDEN,God has Heard
KATHRYN,Pure
SAMUEL,God Has Heard
ZANNA,Lily
MAGDALENA,Woman from Magdala
CICELY,From the name CECILIA
EARLENE,Pledge
WALKER,Forest Walker
KOZUE,Tree Branches (Jp)
KHALIDA,Immortal, Everlasting
EVELIA,Hazelnut
GUADALUPE,River of Black Stones
FERN,A Fern Plant or See FERDINAND
PETRA,Stone
ATHENA,Goddess of Wisdom & War
AFTON,From the Afton River
GWEN,Form of GWENDOLYN
MAXIMOS,Greatest (Gk)
CHILTON,A Town By the River
RICH,From the name RICHARD
GLYNNIS,From the name GLYNIS
CLAY,From the name CLAYTON
AMINA,From the name AMENA
WOOD,From the name WOODY
CHENEY,Little Great One
ANNEKE,Little Ann
DARWIN,Dear Friend
TOVA,Good
CIRILA,Ladylike
SOLOMON,Peaceful
KYNAN,Chief (Wl)
KIRIL,Lordly One (Gk)
MALORY,From the name MALLORY
CHICO,From the name FRANCIS (Sp)
GEORGETTE,Fem. form of GEORGE
TEMPLETON,Town of Sanctuary
VAL,Power
SIBYL,From the name CYBILL
MAIRI,Gaelic for Mary, Sea of Bitterness
PILLAN,God of Stormy Weather (Nat.Am)
DIXIE,From the South in the U.S.
ELLEN,From the name ELEANOR
MATTHEW,Gift of God
KENNY,From the name KENNETH
CHANCE,Chancellor
CHAIM,To Life
HALONA,Fortunate (Nat.Am)
SERA,From SERAFINA
DYSIS,Sunset
FIDELLA,Faithful
CHAILYN,Life, Waterfall
DOMINICK,Belonging to God
ERVIN,From the name IRVING
DAPHNE,Laurel Tree
OSANNA,Praise
KWANITA,God is Gracious (Nat.Am)
DIDIER,Desire
FLINT,Hard Quartz Rock
ZIVEN,Vigorous, Alive (Po)
MALANA,Light
STANISLAUS,Camp glory
GINATA,Flower
HAMLET,Home
DORIE,From the name DORIS
YASER,Easy Going
NEWMAN,New Comer
GILDA,Servant of God
WERNER,From the name WARREN
IKE,From the name DWIGHT or ISAAC
NICOLE,Victory of the People
HALI,Sea (Gk)
KEIJI,Lead Cautiously (Jp)
VONDA,True Image
KACY,From initials K.C.
BRIAR,From the name BRIAN
TAUREAN,Strong, Forceful
MILDRED,Mild Strength
MAAT,Truth, Law (Af)
RADLEY,Red Meadow
SHERISE,From the name CHARISSE
GRIZELDA,Endless Patience
ASA,Starting Life at Dawn
RUSSELL,Red Head
LAVEY,From the name LEVI
DAVAN,Fem. form of DAVID (Ir)
BRONWEN,Dark and Pure (Wl)
JASON,Healer
CONSUELO,Consolation (Sp)
HEDVA,Joy (Hb)
GERMAIN,A German (Fr)
ENOS,Man
TRICIA,From the name PATRICIA
MALONE,Servant of St. John
ELKE,Form of ALEXANDRA
DOT,From the name DOROTHY
NEDRA,Below the Earth
YONINAH,Little Dove (Hb)
AELAN,Flower
POSY,Small Flower
ELAINE,Light
ETTA,Dim. of Names ending in ETTA
ENRICO,Form of HENRY (Sp)
TARIN,Rocky Hill
STEVEN,A Crown
KEN,From the name KENNETH
BEN,From the name BENEDICT, BENJAMIN
CORALIE,Little Maiden
GERI,From the name GERALDINE
TAMERA,A Spice or Palm Tree (Hb)
HUSSEIN,Handsome One
RAMONA,Protector
NITIS,Friend
YOSHI,Quiet (Jp)
EMMANUEL,From the name EMANUEL
ER,Guardian
BARNABAS,Son of a Prophecy
BERNADETTE,From the name BERNARD
MELANIA,Dark Skinned (Lt)
MASSIMO,Greatest
ZEF,I Have no Child
JAMES,Supplanter
KING,Ruler
KEAGAN,Son of Eagan, Fiery
KONANE,Lunar Glow (HI)
BREE,Broth
CALANDRA,Singing Bird
ADEN,Fiery One
MAJOR,Better (Lt)
SERWA,Jewel (Af)
AUTUMN,Fall Season
HANNAH,Grace of God
JOYLYN,Joyful One
PALESA,Flower (Af)
LANCE,Spear
SHELDON,On a Hill, Protected
SALOME,Shalom/Welcome, Peace
SHEEHAN,Peacemaker (Ir)
MIKE,From the name MICHAEL
BENEN,Kind
LIONA,Lioness
CLEATUS,Illustrious
BEL,Sacred Wood
MAXWELL,Great Spring
AURELIA,Golden
PACKARD,One Who Packs
IRVING,Handsome and Fair
FEORAS,Smooth Rock (Gk)
ARIA,Melody
KIN,Golden
FINNA,Fair
RANAE,Form of RENEE
CHECHE,Small Thing (Af)
MESSINA,The Spoiler (Af)
KARIS,Grace (Gk)
NEAL,A Champion
KELSEY,Island of the Ships
MAYES,A Field
JUNIOR,The Young, Child
FLANNERY,Flat Land
CLIVE,Cliff
TEAGAN,Attractive (Ir)
MANSA,King (Af)
JACQUES,From the name JACOB
SLOANE,Warrior
REEVES,Steward
ILO,Light, Joyous, Sunshine
MELBA,Melvin
HORACE,Hour in Time
NIKKOS,Victorious People
PIERA,Small Rock
TATE,A measure of land
SATU,Fairytale
KARL,From the name CHARLES (Gr)
SHING,Victory (Ch)
HIJA,Daughter (Af)
WINONA,First Born
RAMON,From the name RAYMOND (Sp)
EILIS,Noble, Kind (Ir)
MARA,Bitter or Sorrowful
AYOKA,One who Causes Joy (Af)
CUTLER,Knife Maker
ORLY,From the name ORLI
KURI,Chestnut (Jp)
TRISTANA,Sad
LOUGHLIN,Scandinavian
LAZARUS,God Has Helped
CHAD,Battle, Warrior
FRED,From the name FREDERICK
ART,A Rock
DESI,From the name DESIDERIO
ROCKNE,A Rock
WESTON,From the West Town
EMILIE,Ambitious, Industrious
SIKA,Money (Af)
AISLING,Vision, Dream (ir)
EARL,Pledge, Nobleman
SINJIN,Saint John
ROSALIA,Rose Garlands
MADELINE,High Tower
MERCER,Merchant
DANIL,Form of DANIEL
ADE,Crown, Royal (Af)
BELDEN,From the Fair Valley
HELOISE,From the name LOIS
HEDYA,From the name HEDIA
FREDDY,From the name FREDERICK
KUMIKO,Braid (Jp)
CARA,Sweet Melody
JON,From the name JOHN
ALLIE,From the name ALISON
GATES,Barriers
